,type,position,item_type,item_additionalType,item_brand_type,item_brand_name,item_model,item_bodyType,item_fuelType,item_seatingCapacity,item_color,item_name,item_mainEntityOfPage,item_url,item_image,item_description,item_offers_type,item_offers_price,item_offers_priceCurrency,item_offers_itemCondition,item_offers_seller_type,item_offers_seller_homeLocation_type,item_offers_seller_homeLocation_address_type,item_offers_seller_homeLocation_address_addressLocality,item_offers_seller_homeLocation_address_addressRegion,item_offers_seller_url
206,ListItem,5,Car,Product,Thing,BMW,520i,Sedan,Petrol - Unleaded (ULP),5,Silver,2012 BMW 520i F10 2.0 Twin-Scoll Power TURBO  (A) LIMOUSINE,https://www.carlist.my/used-cars/2012-bmw-520i-f10-2-0-twin-scoll-power-turbo-a-limousine/9290105,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9290105,['https://img1.icarcdn.com/5010929/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000005010929_859ee2b5_e979_4d6f_9c00_926c469797e0.jpeg.webp?smia=xTM'],馃殫 bmw 520i f10 2.0 turbo (a) limousine 馃殫  鉂わ笍2012 year made鉂わ笍     馃挵馃挵offer price ...,Offer,83800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Skudai,Johor,https://www.carlist.my/dealer/781f5cf7-dc4d-4c91-a1f3-796214022312
207,ListItem,6,Car,Product,Thing,BMW,530e,Sedan,Hybrid,5,White,2022 BMW 530e 2.0 M Sport Sedan LCI (BMW Quill Automobiles) Super Low Mileage With 360 Surround Camera,https://www.carlist.my/used-cars/2022-bmw-530e-2-0-m-sport-sedan-lci-bmw-quill-automobiles-super-low-mileage-with-360-surround-camera/9258744,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9258744,['https://img1.icarcdn.com/4478529/thumb-l_used-car-carlist-bmw-5-series-530e-m-sport-sedan-malaysia_000004478529_8abe6b16_b5b1_4866_8540_0be9d66d47e1.jpg.webp?smia=xTM'],Bmw premium selection benefits :  *360 degree check  *approved service and ...,Offer,318000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,https://www.carlist.my/dealer/alexyeo81
208,ListItem,7,Car,Product,Thing,BMW,530e,Sedan,Hybrid,5,Black,2018 BMW 530e 2.0 Sport Line iPerformance Sedan  BMW Quill Automobiles ) Full Service Record Mileage 73K KM,https://www.carlist.my/used-cars/2018-bmw-530e-2-0-sport-line-iperformance-sedan-bmw-quill-automobiles-full-service-record-mileage-73k-km/9301296,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9301296,['https://img1.icarcdn.com/6921039/thumb-l_used-car-carlist-bmw-5-series-530e-sport-line-iperformance-sedan-malaysia_000006921039_639dd36b_7b7e_4de7_826c_de8e42146200.JPG.webp?smia=xTM'],Bmw premium selection benefits :  *360 degree check  *approved service and ...,Offer,188000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,https://www.carlist.my/dealer/alexyeo81
209,ListItem,8,Car,Product,Thing,BMW,530i,Sedan,Petrol - Unleaded (ULP),5,White,2022 BMW 530i 2.0 M Sport Sedan (BMW Quill Automobiles) Low Mileage With 360 Surround Camera,https://www.carlist.my/used-cars/2022-bmw-530i-2-0-m-sport-sedan-bmw-quill-automobiles-low-mileage-with-360-surround-camera/9329197,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9329197,['https://img1.icarcdn.com/7919239/thumb-l_used-car-carlist-bmw-5-series-530i-m-sport-sedan-malaysia_000007919239_05cfb79f_964e_49c1_941c_120b11546a79.JPG.webp?smia=xTM'],Bmw premium selection benefits :  *360 degree check  *approved service and ...,Offer,366000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,https://www.carlist.my/dealer/alexyeo81
210,ListItem,9,Car,Product,Thing,BMW,528i,Sedan,Petrol - Unleaded (ULP),5,Black,2015 BMW 528i 2.0 M Sport Sedan BMW Quill Automobiles) Full Service Record With Mileage 80K KM,https://www.carlist.my/used-cars/2015-bmw-528i-2-0-m-sport-sedan-bmw-quill-automobiles-full-service-record-with-mileage-80k-km/9382329,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9382329,['https://img1.icarcdn.com/9232839/thumb-l_used-car-carlist-bmw-5-series-528i-m-sport-sedan-malaysia_000009232839_512a7248_c48d_42cc_b83a_a46694dcdea9.jpg.webp?smia=xTM'],Bmw premium selection benefits :  *360 degree check  *approved service and ...,Offer,148000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,https://www.carlist.my/dealer/alexyeo81
211,ListItem,10,Car,Product,Thing,BMW,740Le,Sedan,Hybrid,5,White,2018 BMW 740Le 2.0 xDrive Sedan ( BMW Quill Automobiles ) Full Service Record With Low Mileage 23K KM,https://www.carlist.my/used-cars/2018-bmw-740le-2-0-xdrive-sedan-bmw-quill-automobiles-full-service-record-with-low-mileage-23k-km/9411070,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9411070,['https://img1.icarcdn.com/0701149/thumb-l_used-car-carlist-bmw-7-series-740le-xdrive-sedan-malaysia_000000701149_d78f2f97_5406_4328_b44a_a286ec3a0c24.JPG.webp?smia=xTM'],Bmw premium selection benefits :  *360 degree check  *approved service and ...,Offer,263000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,https://www.carlist.my/dealer/alexyeo81
212,ListItem,11,Car,Product,Thing,BMW,X5,SUV,Hybrid,5,Black,2017 BMW X5 2.0 xDrive40e M Sport SUV ( BMW Quill Automobiles ) Full Service Record Mileage 78K KM,https://www.carlist.my/used-cars/2017-bmw-x5-2-0-xdrive40e-m-sport-suv-bmw-quill-automobiles-full-service-record-mileage-78k-km/9382372,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9382372,['https://img1.icarcdn.com/2732839/thumb-l_used-car-carlist-bmw-x-x5-xdrive40e-m-sport-suv-malaysia_000002732839_0eab0e8b_2829_45b8_8ef5_cd925e1ab1fe.JPG.webp?smia=xTM'],Bmw premium selection benefits :  *360 degree check  *approved service and ...,Offer,178000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,https://www.carlist.my/dealer/alexyeo81
213,ListItem,12,Car,Product,Thing,BMW,220i,MPV,Petrol - Unleaded (ULP),7,Blue,2015 BMW 220i 2.0 Gran Tourer MPV ( BMW Quill Automobiles ) Come With Nice 2 Digit Number Low Mileage 66K KM,https://www.carlist.my/used-cars/2015-bmw-220i-2-0-gran-tourer-mpv-bmw-quill-automobiles-come-with-nice-2-digit-number-low-mileage-66k-km/9411138,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9411138,['https://img1.icarcdn.com/8311149/thumb-l_used-car-carlist-bmw-2-series-220i-gran-tourer-mpv-malaysia_000008311149_c8177029_eb5a_429d_906d_d1b06401a468.jpg.webp?smia=xTM'],Bmw premium selection benefits :  *360 degree check  *approved service and ...,Offer,105000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,https://www.carlist.my/dealer/alexyeo81
214,ListItem,13,Car,Product,Thing,BMW,520i,Sedan,Petrol - Unleaded (ULP),5,White,BMW 520i 2.0 M Sport Sedan 2016            ,https://www.carlist.my/used-cars/bmw-520i-2-0-m-sport-sedan-2016/9319991,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9319991,['https://img1.icarcdn.com/1999139/thumb-l_used-car-carlist-bmw-5-series-520i-m-sport-sedan-malaysia_000001999139_85b5d18a_b26a_4f88_b0ea_08c30a85a13d.jpg.webp?smia=xTM'],Model bmw 520i f10 color white price 131500 year 2016 mileage 130189 km status ...,Offer,129700,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Subang Jaya,Selangor,
215,ListItem,14,Car,Product,Thing,BMW,523i,Sedan,Petrol - Unleaded (ULP),5,Black,2010 BMW 523i 2.5 M Sport Sedan,https://www.carlist.my/used-cars/2010-bmw-523i-2-5-m-sport-sedan/7435215,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_7435215,['https://img1.icarcdn.com/5125347/thumb-l_used-car-carlist-bmw-5-series-523i-m-sport-sedan-malaysia_000005125347_2c6e0b80_929d_49d8_84ec_6ae5203806cf.jpg?smia=xTM'],Bmw f10 2010 m sport black color  tiptop condition  view to believe  just paint ...,Offer,53900,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Subang Jaya,Selangor,
216,ListItem,15,Car,Product,Thing,BMW,X1,SUV,Diesel,5,Black,"2012 BMW X1 2.0 xDrive20d SUV, 1 Lady Owner,Keep Very Well (No Smoking), Waranty - 2023,PADDLE SHIFT,18 RIM,PRISTINE CONDITION LIKE NEW,Free TestDrive",https://www.carlist.my/used-cars/2012-bmw-x1-2-0-xdrive20d-suv-1-lady-owner-keep-very-well-no-smoking-waranty-2023-paddle-shift-18-rim-pristine-condition-like-new-free-testdrive/9032311,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9032311,['https://img1.icarcdn.com/1132309/thumb-l_used-car-carlist-bmw-x-x1-xdrive20d-suv-malaysia_000001132309_4da2297c_7c81_4e63_b2e9_ccc39691c9fe.jpeg.webp?smia=xTM'],# welcome to car one automotive sdn bhd #  # we are the quality use car dealer ...,Offer,48800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/lot2serdangraya
217,ListItem,16,Car,Product,Thing,BMW,X1,SUV,Petrol - Unleaded (ULP),5,Grey,"2014 BMW X1 2.0 sDrive20i 8 SpeeD FACELIFT,TWINPOWER TURBO,I DRIVE,BLACK LEATHER,1 OWNER,CONDITION LIKE NEW,ORI BODY PAINT,ACCIDENT FREE,FREE TEST DRY",https://www.carlist.my/used-cars/2014-bmw-x1-2-0-sdrive20i-8-speed-facelift-twinpower-turbo-i-drive-black-leather-1-owner-condition-like-new-ori-body-paint-accident-free-free-test-dry/9401776,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9401776,['https://img1.icarcdn.com/6771049/thumb-l_used-car-carlist-bmw-x-x1-sdrive20i-suv-malaysia_000006771049_7ba98e38_12f9_4e94_bdf4_618ac94f3d72.jpeg.webp?smia=xTM'],# welcome to car one automotive sdn bhd #  # we are the quality use car dealer ...,Offer,72800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/lot2serdangraya
218,ListItem,17,Car,Product,Thing,BMW,330i,Sedan,Petrol - Unleaded (ULP),5,White,2021 BMW 330i 2.0 M Sport Driving Assist Pack Sedan,https://www.carlist.my/used-cars/2021-bmw-330i-2-0-m-sport-driving-assist-pack-sedan/9296611,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9296611,['https://img1.icarcdn.com/1166929/thumb-l_used-car-carlist-bmw-3-series-330i-m-sport-driving-assist-pack-sedan-malaysia_000001166929_f76d678f_8691_4502_881e_f505f1ddce1d.jpeg.webp?smia=xTM'],馃敟hot new stock馃敟    猸愶笍original milleage   猸愶笍tip-top condition  猸愶笍engine good ...,Offer,257800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,
219,ListItem,18,Car,Product,Thing,BMW,520i,Sedan,Petrol - Unleaded (ULP),5,Black,"2014 BMW 520i 2.0 Sedan ( NOT FLOODED CAR ,INSPECTION REPORT APPROVE , FREE GIFT RM1xxxx)",https://www.carlist.my/used-cars/2014-bmw-520i-2-0-sedan-not-flooded-car-inspection-report-approve-free-gift-rm1xxxx/9251144,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9251144,['https://img1.icarcdn.com/4411529/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000004411529_e4aa01db_3590_4542_8300_accb30a9dd4d.jpeg.webp?smia=xTM'],馃挜promosi hebat 馃挜  starting from锛歳m113000  year锛2014  馃敟car king  馃敟limited unit ...,Offer,113000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/junz1204
220,ListItem,19,Car,Product,Thing,BMW,520i,Sedan,Petrol - Unleaded (ULP),5,Black,"2014 BMW 520i (A) 2.0 (Condition Tip Top, Free 3 Years Warranty, See To Believe)",https://www.carlist.my/used-cars/2014-bmw-520i-a-2-0-condition-tip-top-free-3-years-warranty-see-to-believe/9340787,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9340787,['https://img1.icarcdn.com/7870439/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000007870439_8c31aba7_b457_40c4_bb46_1d0133212caf.JPG.webp?smia=xTM'],-interior trim finishers black high-gloss  -four zone air-conditioning climate ...,Offer,112800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/4e05c0a6-e8d9-4a8c-a430-89344aaee06e
221,ListItem,20,Car,Product,Thing,BMW,M850i,Coupe,Petrol - Unleaded (ULP),4,Black,2019 BMW M850i 4.4 xDrive Coupe,https://www.carlist.my/used-cars/2019-bmw-m850i-4-4-xdrive-coupe/9093705,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9093705,['https://img1.icarcdn.com/5073909/thumb-l_used-car-carlist-bmw-m-m850i-xdrive-coupe-malaysia_000005073909_9018de7e_a9da_4cfd_83e7_e8c190f94635.jpg.webp?smia=xTM'],Pre-owned for sale  bmw m850i xdrive coupe  4.4l v8 twin turbo (523hp)  8 speed ...,Offer,599000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,https://www.carlist.my/dealer/nicholas2126
222,ListItem,21,Car,Product,Thing,BMW,320i,Sedan,Petrol - Unleaded (ULP),5,Others,2021 BMW 320i 2.0  Sport Sedan Price Including Otr & Free Warranty & Free Tinted & Free Service & Flood Free & Free Accident And More!!!,https://www.carlist.my/used-cars/2021-bmw-320i-2-0-sport-sedan-price-including-otr-free-warranty-free-tinted-free-service-flood-free-free-accident-and-more/9391108,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9391108,['https://img1.icarcdn.com/8011939/thumb-l_used-car-carlist-bmw-3-series-320i-sport-sedan-malaysia_000008011939_d1228c32_8e4a_450a_a51e_9683216783f0.jpg.webp?smia=xTM'],    pls take notes鈥硷笍  our price is on the road (otr)  no hidden fee / no hidden ...,Offer,204999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/Bestprovide93
223,ListItem,22,Car,Product,Thing,BMW,X3,SUV,Petrol - Unleaded (ULP),5,White,2019 BMW X3 2.0 xDrive30i Luxury SUV,https://www.carlist.my/used-cars/2019-bmw-x3-2-0-xdrive30i-luxury-suv/9407809,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9407809,['https://img1.icarcdn.com/9087049/thumb-l_used-car-carlist-bmw-x-x3-xdrive30i-luxury-suv-malaysia_000009087049_eaa5eeab_be3d_48a2_abaa_2f66ff4a1b08.jpeg.webp?smia=xTM'],"Kindly cal **** ( lew )     *low mileage   *19"" wheels   *rear view camera   ...",Offer,233800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,
224,ListItem,23,Car,Product,Thing,BMW,118i,Hatchback,Petrol - Unleaded (ULP),5,Silver,2015 BMW 118i 1.6 Sport EDITION WITH FULL SERVICE RECORD BY BMW AUTO BAVARIA,https://www.carlist.my/used-cars/2015-bmw-118i-1-6-sport-edition-with-full-service-record-by-bmw-auto-bavaria/9320966,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_9320966,['https://img1.icarcdn.com/6690239/thumb-l_used-car-carlist-bmw-1-series-118i-sport-hatchback-malaysia_000006690239_e5bc7a69_63b2_4427_811e_3c2945e8f331.jpeg.webp?smia=xTM'],Asalamualaikum. 丕賱爻賻賾賱丕賻賲購 毓賻賱賻賷賿賰購賲賿 賵賻乇賻丨賿賲賻丞購 丕賱賱賴賽 賵賻亘賻乇賻賰賻丕鬲購賴購    *** my ...,Offer,68800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Kajang,Selangor,https://www.carlist.my/dealer/myautocitytrading
225,ListItem,24,Car,Product,Thing,BMW,330e,Sedan,Hybrid,5,Black,BMW F30 330e 2.0 (a) M-SPORT LCI FACELIFT E-DRIVE FULL SERVICE RECORD T-BONE STEERING SUNROOF MEMORY SEAT,https://www.carlist.my/used-cars/bmw-f30-330e-2-0-a-m-sport-lci-facelift-e-drive-full-service-record-t-bone-steering-sunroof-memory-seat/8941116,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_8941116,['https://img1.icarcdn.com/6111498/thumb-l_used-car-carlist-bmw-3-series-330e-m-sport-sedan-malaysia_000006111498_0b477bf9_b6c4_4db7_9c56_ecde460a7e74.jpeg.webp?smia=xTM'],Nickson -****  https://wa.me/****    --- bmw f30 330e 2.0 (a) facelift lci ...,Offer,115800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/a8321493-2a08-409b-bac7-764590429b70
226,ListItem,25,Car,Product,Thing,BMW,320i,Sedan,Petrol - Unleaded (ULP),5,Silver,2016 BMW 320i 2.0 M Sport (A) BMW PREMIUM SELECTION,https://www.carlist.my/used-cars/2016-bmw-320i-2-0-m-sport-a-bmw-premium-selection/8891427,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=87&page_size=25#listing_8891427,['https://img1.icarcdn.com/7241988/thumb-l_used-car-carlist-bmw-3-series-320i-m-sport-sedan-malaysia_6b834eaebb725759a2f41c5138f13a7b_LQcDlELmmBun5uxk27rCzL_000007241988_4554e310_2d22_48f3_97c4_adb235929b7c.jpeg.webp?smia=xTM'],Bmw 320i m sport  鈨#colour: silver/black鉁  鈨#year make : 2016鉁  鈨#register date ...,Offer,137800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Bukit Mertajam,Penang,https://www.carlist.my/dealer/tiansiangpremiumauto
227,ListItem,1,Car,Product,Thing,BMW,Z4,Convertible,Petrol - Unleaded (ULP),2,Gold,2012 BMW Z4 Sdrive 20i 2.0 Auto Twin Power Turbo,https://www.carlist.my/used-cars/2012-bmw-z4-sdrive-20i-2-0-auto-twin-power-turbo/9313946,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=78&page_size=25#listing_9313946,['https://img1.icarcdn.com/6493139/thumb-l_used-car-carlist-bmw-z-z4-sdrive20i-convertible-malaysia_000006493139_3f6800a1_91b7_41bc_ab9e_6bef7717e18c.jpg.webp?smia=xTM'],Warranty till june 2025    bmw z4 sdrive 20i 2.0 auto  twin power turbo   ...,Offer,139800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Kajang,Selangor,https://www.carlist.my/dealer/glorywheelshq
228,ListItem,2,Car,Product,Thing,BMW,X6,SUV,Petrol - Unleaded (ULP),4,White,2010 BMW X6 3.0 xDrive35i SUV,https://www.carlist.my/used-cars/2010-bmw-x6-3-0-xdrive35i-suv/8652249,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=78&page_size=25#listing_8652249,['https://img1.icarcdn.com/9422568/thumb-l_used-car-carlist-bmw-x-x6-xdrive35i-suv-malaysia_000009422568_7124474e_6fef_489e_a5f6_d02424a8171e.jpg.webp?smia=xTM'],"3yrs warranty     tak beli rugi !!!    r痰m痰9痰9痰,痰0痰0痰0痰  now best buy rm 83,800 ...",Offer,83800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Kajang,Selangor,https://www.carlist.my/dealer/glorywheelshq
229,ListItem,3,Car,Product,Thing,BMW,320i,Sedan,Petrol - Unleaded (ULP),5,Black,79k miles fsr 2015 BMW 320i 2.0 sport line Sedan,https://www.carlist.my/used-cars/79k-miles-fsr-2015-bmw-320i-2-0-sport-line-sedan/8755407,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=78&page_size=25#listing_8755407,['https://img1.icarcdn.com/7045578/thumb-l_used-car-carlist-bmw-3-series-320i-luxury-line-sedan-malaysia_000007045578_09c392ab_e954_4d50_aab9_8c0cabd64271.jpg.webp?smia=xTM'],79k km miles 2015 bmw 320i 2.0 (a)  trade-in is acceptable  please call us for ...,Offer,99800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Puchong,Selangor,https://www.carlist.my/dealer/25fc0293-1fda-4f62-9c03-372cfc6ce9b7
230,ListItem,4,Car,Product,Thing,BMW,523i,Sedan,Petrol - Unleaded (ULP),5,White,2010 BMW 523i 2.5 M Sport Sedan F10 SUNROOF VIP NUMBER ORIGINAL PAINT ONE CAREFUL OWNER BMW 520I 528I,https://www.carlist.my/used-cars/2010-bmw-523i-2-5-m-sport-sedan-f10-sunroof-vip-number-original-paint-one-careful-owner-bmw-520i-528i/9341175,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=78&page_size=25#listing_9341175,['https://img1.icarcdn.com/5711439/thumb-l_used-car-carlist-bmw-5-series-523i-m-sport-sedan-malaysia_000005711439_8d3c27ca_cc75_4e4d_82ca_c83832bb97a8.jpg.webp?smia=xTM'],2010/15 bmw 523i 2.5 m-sport f10  - vip number plate   - original m-sport   - ...,Offer,73800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/0ee64ffb-e1f3-4775-a36e-e7df127fbcda
231,ListItem,5,Car,Product,Thing,BMW,330e,Sedan,Hybrid,5,Black,49k miles fsr 2017 BMW 330e 2.0 M Sport Sedan,https://www.carlist.my/used-cars/49k-miles-fsr-2017-bmw-330e-2-0-m-sport-sedan/8418329,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=78&page_size=25#listing_8418329,['https://img1.icarcdn.com/9238148/thumb-l_used-car-carlist-bmw-3-series-330e-m-sport-sedan-malaysia_000009238148_3a8b4aa6_408c_4b1a_bbe2_c1c19ef50995.jpg.webp?smia=xTM'],49k km miles 2017 full service bmw 330e hybrid 2.0 (a) m sport  trade-in is ...,Offer,122800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Jalan Puchong,Kuala Lumpur,https://www.carlist.my/dealer/25fc0293-1fda-4f62-9c03-372cfc6ce9b7
232,ListItem,6,Car,Product,Thing,BMW,528i,Sedan,Petrol - Unleaded (ULP),5,White,67k miles 2014 BMW 528i 2.0 M Sport Sedan,https://www.carlist.my/used-cars/67k-miles-2014-bmw-528i-2-0-m-sport-sedan/8822962,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=78&page_size=25#listing_8822962,['https://img1.icarcdn.com/2692288/thumb-l_used-car-carlist-bmw-5-series-528i-m-sport-sedan-malaysia_000002692288_7523c90a_a9a6_45c9_a7fe_aa9dfd96469a.jpg.webp?smia=xTM'],67k km miles 2014 bmw 528i m sport 2.0 (a)  trade-in is acceptable  please call ...,Offer,133800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Jalan Puchong,Kuala Lumpur,https://www.carlist.my/dealer/25fc0293-1fda-4f62-9c03-372cfc6ce9b7
233,ListItem,7,Car,Product,Thing,BMW,316i,Sedan,Petrol - Unleaded (ULP),5,White,2014 Bmw 316i 1.6 (A) M-PERFORMANCE KIT FOC WRTY LIKE NEW,https://www.carlist.my/used-cars/2014-bmw-316i-1-6-a-m-performance-kit-foc-wrty-like-new/9374214,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=78&page_size=25#listing_9374214,['https://img1.icarcdn.com/4124739/thumb-l_used-car-carlist-bmw-3-series-316i-sedan-malaysia_000004124739_eb665bb2_a4de_478e_9d83_17492fce20ea.jpeg.webp?smia=xTM'],"2014 bmw 316i 1.6 (a) foc warranty    1 year wrty engine gearbox,ecu,ecm    *** ...",Offer,73333,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Balakong,Selangor,https://www.carlist.my/dealer/f99c3d35-4deb-e311-94af-0261ba99cd9c
